URL,LIKES,SHARES
http://www.i-sis.org.uk/Ban_GMOs_Now.php,,
http://www.i-sis.org.uk/Ending_GMOs_Now.php,,
http://www.i-sis.org.uk/Devastating_Impacts_of_Glyphosate_Argentina.php,,
http://www.i-sis.org.uk/Devastating_Impacts_of_Glyphosate_Argentina.php,,
http://www.i-sis.org.uk/GMO_Labelling_and_Non-GMO_labelling.php,,
http://www.i-sis.org.uk/isp/GMOFree.php,,
http://www.i-sis.org.uk/Syngenta_Charged_for_Covering_Up_Livestock_Deaths_from_GM_Corn.php,,
http://www.i-sis.org.uk/bse.php,,
http://www.i-sis.org.uk/horizontalGeneTransfer.php,,
http://www.i-sis.org.uk/Horizontal_Transfer_of_GM_DNA_Widespread.php,,
http://www.i-sis.org.uk/about.php,,
http://www.i-sis.org.uk/Synonymous_Mutations_Built_Into_GM_Crops.php,,
http://www.march-against-monsanto.com/,,
http://www.march-against-monsanto.com/media-blackout-as-france-and-russia-both-announce-monsanto-gmo-bans/,,
http://www.march-against-monsanto.com/home/,,
http://www.march-against-monsanto.com/food-policy-expert-speaks-safety-of-gmos-for-humans-has-not-been-proven-video/,,
http://www.march-against-monsanto.com/weaddup/,,
http://www.march-against-monsanto.com/the-history-of-gmos-facts-you-may-not-know/,,
http://www.march-against-monsanto.com/breaking-news-poland-becomes-14th-european-nation-to-officially-re-gmos/,,
http://www.march-against-monsanto.com/tag/jane-goodall-gmo/,,
http://www.march-against-monsanto.com/chipotle-snaps-back-at-meritless-non-gmo-lawsuit-claims/,,
http://www.march-against-monsanto.com/worlds-largest-gmo-health-study-factor-gmo-set-to-be-launched-by-russian-organization-international-scientists/,,
http://www.march-against-monsanto.com/op-ed-naturopathic-doctor-connects-the-dots-between-gmos-and-vaccines/,,
http://www.march-against-monsanto.com/sorry-monsanto-lithuania-becomes-latest-european-country-to-ban-all-gmos/,,
http://occupy-monsanto.com/tag/non-gmo-project/,,
http://occupy-monsanto.com/tag/gmo/,,
http://occupy-monsanto.com/tag/genetically-modified-organisms/,,
http://occupy-monsanto.com/tag/trader-gmos/,,
http://occupy-monsanto.com/tag/gmo-corn/,,
http://occupy-monsanto.com/tag/gmo-free/,,
http://occupy-monsanto.com/tag/bernie-sanders/,,
http://occupy-monsanto.com/the-10-biggest-gmo-pr-disasters-of-2012/,,
http://occupy-monsanto.com/tag/gmo-flowers/,,
http://occupy-monsanto.com/tag/gmo-food/,,
http://occupy-monsanto.com/tag/gmo-food/,,
http://occupy-monsanto.com/tag/gmo-foods/,,
http://occupy-monsanto.com/tag/trader-joes/,,
http://occupy-monsanto.com/kenya-bans-importation-of-gmo-foods/,,
http://occupy-monsanto.com/kenya-bans-importation-of-gmo-foods/,,
http://occupy-monsanto.com/genetic-crimes-unit/biohazards/,,
http://occupy-monsanto.com/tag/gmo-free-midwest/,,
http://occupy-monsanto.com/tag/gmos-contaminate-food/,,
http://www.greenpeace.org/usa/sustainable-agriculture/issues/gmos/,,
http://www.greenpeace.org/international/en/campaigns/agriculture/problem/genetic-engineering/,,
http://www.greenpeace.org/australia/en/what-we-do/Food/,,
http://www.greenpeace.org/canada/en/campaigns/More/,,
http://www.greenpeace.org/international/en/getinvolved/gmo-potato/,,
http://www.greenpeace.org/eu-unit/en/Publications/2015/Juncker-breaks-promise-to-make-EU-GMO-decisions-more-democratic/,,
http://www.greenpeace.org/international/en/news/Blogs/makingwaves/eat-it-up-monsanto/blog/39002/,,
http://www.greenpeace.org/international/en/press/releases/gmo-contamination-in-kuwait-re/,,
http://www.greenpeace.org/seasia/ph/What-we-do/Genetic-Engineering/gmo-no-thanks/,,
http://www.greenpeace.org/eu-unit/en/Publications/2015/Letter-to-Commission-president-Juncker-on-GMO-review/,,
http://www.greenpeace.org/usa/watch-bill-nye-science-guy-explains-gmos/,,
http://www.greenpeace.org/international/en/news/features/gmo-q-and-a/,,
http://www.greenpeace.org/seasia/ph/press/releases/Philippine-white-corn-contaminated-with-GMOs-Greenpeace-demands-investigation/,,
http://www.greenpeace.org/usa/colorado-gmo-labeling/,,
http://www.greenpeace.org/eu-unit/en/News/2014/Member-states-agree-on-right-to-ban-GMO-cultivation-at-national-level/,,
http://articles.mercola.com/sites/articles/archive/2013/08/06/genetic-modification.aspx,,
http://articles.mercola.com/sites/articles/archive/2013/10/06/dr-huber-gmo-foods.aspx,,
http://articles.mercola.com/sites/articles/archive/2014/10/11/gmo-food-labeling.aspx,,
http://articles.mercola.com/sites/articles/archive/2015/04/21/boycott-gmos-roundup.aspx,,
http://articles.mercola.com/sites/articles/archive/2015/04/19/gmo-awareness-campaign-continues.aspx,,
http://articles.mercola.com/sites/articles/archive/2013/04/30/monsanto-gmo-corn.aspx,,
http://articles.mercola.com/sites/articles/archive/2013/09/01/gmo-eradication.aspx,,
http://articles.mercola.com/sites/articles/archive/2011/04/27/19-studies-link-gmo-foods-to-organ-disruption.aspx,,
http://articles.mercola.com/sites/articles/archive/2011/09/26/why-are-toxin-proteins--genetically-engineered-into-your-food.aspx,,
http://www.davidsuzuki.org/what-you-can-do/queen-of-green/faqs/food/understanding-gmo/,,
